,Unnamed: 0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,Unnamed: 0,target
4522,4522.0,2021-04-06 03:31:29.269166+00:00,x,y,2021-05-23 14:00:00+00:00,2021-05-23 15:55:00+00:00,beta,True,20,0,b-9,4522,10227
2705,2705.0,2021-05-06 15:31:45.884786+00:00,x,y,2021-05-21 15:30:00+00:00,2021-05-21 17:30:00+00:00,alpha,True,15,1,a-7,2705,10227
3663,3663.0,2021-08-05 09:36:48.011316+00:00,x,y,2021-08-11 11:00:00+00:00,2021-08-11 12:55:00+00:00,beta,True,20,0,b-69,3663,10227
2229,2229.0,2021-07-06 19:08:43.300632+00:00,x,y,2021-07-11 16:00:00+00:00,2021-07-11 18:00:00+00:00,alpha,True,35,1,a-23,2229,8697
2205,2205.0,2021-07-19 18:13:21.854211+00:00,x,y,2021-07-30 05:00:00+00:00,2021-07-30 07:00:00+00:00,alpha,True,15,1,a-1,2205,17666
2978,2978.0,2021-06-29 16:08:58.070639+00:00,x,y,2021-07-05 10:00:00+00:00,2021-07-05 12:00:00+00:00,alpha,True,15,1,a-7,2978,10665
1035,1035.0,2021-07-24 23:23:00.256212+00:00,x,y,2021-07-29 17:00:00+00:00,2021-07-29 18:59:00+00:00,gamma,True,20,2,c-6,1035,9405
4921,4921.0,2021-05-13 20:15:50.642576+00:00,x,y,2021-05-20 05:00:00+00:00,2021-05-20 07:00:00+00:00,alpha,True,15,1,a-1,4921,9900
3858,3858.0,2021-04-19 06:04:27.572620+00:00,x,y,2021-04-24 11:00:00+00:00,2021-04-24 13:00:00+00:00,gamma,True,20,1,c-4,3858,8697
463,463.0,2021-07-19 06:30:48.167010+00:00,x,y,2021-08-03 11:00:00+00:00,2021-08-03 12:55:00+00:00,beta,True,40,0,b-69,463,10665
4130,4130.0,2021-02-10 05:25:04.416650+00:00,x,y,2021-02-25 11:00:00+00:00,2021-02-25 12:55:00+00:00,beta,True,35,0,b-69,4130,8650
620,620.0,2021-08-09 12:21:18.378707+00:00,x,y,2021-08-18 16:00:00+00:00,2021-08-18 18:00:00+00:00,alpha,True,15,1,a-23,620,9877
663,663.0,2021-06-26 10:03:30.880926+00:00,x,y,2021-06-28 16:30:00+00:00,2021-06-28 18:30:00+00:00,alpha,True,35,1,a-23,663,8697
3318,3318.0,2021-03-22 11:44:32.418602+00:00,x,y,2021-05-01 11:00:00+00:00,2021-05-01 13:00:00+00:00,gamma,True,20,1,c-4,3318,8650
904,904.0,2021-03-10 09:55:19.059146+00:00,x,y,2021-03-18 15:30:00+00:00,2021-03-18 17:30:00+00:00,alpha,True,35,1,a-7,904,10227
342,342.0,2021-07-23 17:56:19.031291+00:00,x,y,2021-07-26 07:00:00+00:00,2021-07-26 09:00:00+00:00,alpha,True,15,1,a-5,342,8650
834,834.0,2021-08-18 01:41:10.806469+00:00,x,y,2021-09-02 10:00:00+00:00,2021-09-02 12:00:00+00:00,gamma,True,20,1,c-2,834,10400
337,337.0,2021-07-16 13:02:05.385526+00:00,x,y,2021-07-17 04:00:00+00:00,2021-07-17 06:00:00+00:00,alpha,True,35,1,a-1,337,8697
3969,3969.0,2021-08-22 14:47:57.191599+00:00,x,y,2021-08-29 16:00:00+00:00,2021-08-29 18:00:00+00:00,alpha,True,20,1,a-23,3969,8697
2776,2776.0,2021-04-10 10:55:57.011965+00:00,x,y,2021-05-23 11:00:00+00:00,2021-05-23 13:00:00+00:00,gamma,True,20,2,c-4,2776,13097
2510,2510.0,2021-08-16 09:58:00.119293+00:00,x,y,2021-08-22 10:00:00+00:00,2021-08-22 12:00:00+00:00,alpha,True,20,1,a-7,2510,8650
822,822.0,2021-07-02 12:16:53.702383+00:00,x,y,2021-08-15 16:00:00+00:00,2021-08-15 18:00:00+00:00,alpha,True,15,1,a-23,822,8739
54,54.0,2021-04-03 02:19:46.464219+00:00,x,y,2021-04-28 15:30:00+00:00,2021-04-28 17:30:00+00:00,alpha,True,15,1,a-7,54,8739
906,906.0,2021-03-10 08:08:27.071559+00:00,x,y,2021-03-17 13:30:00+00:00,2021-03-17 15:30:00+00:00,alpha,True,35,1,a-5,906,7400
4477,4477.0,2021-01-21 18:04:25.304908+00:00,x,y,2021-01-22 05:00:00+00:00,2021-01-22 06:55:00+00:00,beta,True,40,0,b-1,4477,8739
1753,1753.0,2021-03-09 12:41:06.175050+00:00,x,y,2021-03-10 17:00:00+00:00,2021-03-10 18:59:00+00:00,gamma,True,20,1,c-6,1753,8739
714,714.0,2021-07-11 16:17:40.928587+00:00,x,y,2021-08-02 09:45:00+00:00,2021-08-02 11:45:00+00:00,gamma,True,20,2,c-2,714,8650
421,421.0,2021-08-07 17:08:36.533063+00:00,x,y,2021-08-22 07:00:00+00:00,2021-08-22 09:00:00+00:00,alpha,True,20,1,a-5,421,10227
1370,1370.0,2021-07-29 08:09:24.633464+00:00,x,y,2021-10-25 10:00:00+00:00,2021-10-25 12:00:00+00:00,gamma,True,20,2,c-2,1370,9150
2653,2653.0,2021-08-05 21:35:52.147742+00:00,x,y,2021-08-07 11:00:00+00:00,2021-08-07 12:55:00+00:00,beta,True,40,0,b-69,2653,11716
959,959.0,2021-05-21 11:19:52.510965+00:00,x,y,2021-05-23 16:00:00+00:00,2021-05-23 18:00:00+00:00,alpha,True,15,1,a-7,959,8739
718,718.0,2021-08-23 15:05:46.595178+00:00,x,y,2021-08-29 17:00:00+00:00,2021-08-29 18:59:00+00:00,gamma,True,20,2,c-6,718,8697
2173,2173.0,2021-06-28 15:55:38.338182+00:00,x,y,2021-07-23 14:00:00+00:00,2021-07-23 16:00:00+00:00,gamma,True,20,1,c-4,2173,8650
1747,1747.0,2021-07-01 09:03:32.058735+00:00,x,y,2021-08-25 09:45:00+00:00,2021-08-25 11:45:00+00:00,gamma,True,20,2,c-2,1747,8697
4377,4377.0,2021-08-17 17:29:30.456161+00:00,x,y,2021-08-24 14:00:00+00:00,2021-08-24 15:55:00+00:00,beta,True,40,0,b-9,4377,13097
1535,1535.0,2021-01-15 14:47:41.541026+00:00,x,y,2021-01-16 05:00:00+00:00,2021-01-16 06:55:00+00:00,beta,True,40,0,b-1,1535,10227
3691,3691.0,2021-03-07 15:52:28.637618+00:00,x,y,2021-03-22 05:00:00+00:00,2021-03-22 07:00:00+00:00,alpha,True,15,1,a-1,3691,8739
2037,2037.0,2021-04-01 12:02:41.578773+00:00,x,y,2021-04-02 17:00:00+00:00,2021-04-02 18:59:00+00:00,gamma,True,20,2,c-6,2037,8739
2115,2115.0,2021-06-22 07:39:04.002968+00:00,x,y,2021-08-08 07:00:00+00:00,2021-08-08 09:00:00+00:00,alpha,True,35,1,a-5,2115,13675
3208,3208.0,2021-07-21 20:15:25.213944+00:00,x,y,2021-08-08 14:00:00+00:00,2021-08-08 16:00:00+00:00,gamma,True,20,2,c-4,3208,8650
3382,3382.0,2021-06-11 01:32:40.045154+00:00,x,y,2021-07-09 13:00:00+00:00,2021-07-09 15:00:00+00:00,alpha,True,15,1,a-9,3382,10227
1199,1199.0,2021-05-28 11:25:50.121936+00:00,x,y,2021-06-04 13:00:00+00:00,2021-06-04 15:00:00+00:00,alpha,True,35,1,a-5,1199,8697
2209,2209.0,2021-04-08 00:51:14.904205+00:00,x,y,2021-04-10 13:30:00+00:00,2021-04-10 15:30:00+00:00,alpha,True,15,1,a-5,2209,8697
1851,1851.0,2021-06-07 07:19:29.730148+00:00,x,y,2021-06-16 04:00:00+00:00,2021-06-16 06:00:00+00:00,alpha,True,35,1,a-1,1851,8739
1653,1653.0,2021-06-05 17:04:40.273851+00:00,x,y,2021-06-19 11:00:00+00:00,2021-06-19 13:00:00+00:00,gamma,True,20,2,c-4,1653,10227
107,107.0,2021-07-08 09:09:58.932443+00:00,x,y,2021-07-28 10:00:00+00:00,2021-07-28 12:00:00+00:00,alpha,True,15,1,a-7,107,8697
4936,4936.0,2021-08-17 12:58:09.487021+00:00,x,y,2021-09-19 07:00:00+00:00,2021-09-19 09:00:00+00:00,alpha,True,15,1,a-5,4936,13097
1,1.0,2021-07-01 04:45:11.397541+00:00,x,y,2021-07-01 13:00:00+00:00,2021-07-01 15:00:00+00:00,alpha,True,35,1,a-9,1,8650
1520,1520.0,2021-02-01 04:00:48.258333+00:00,x,y,2021-02-08 17:00:00+00:00,2021-02-08 18:59:00+00:00,gamma,True,0,0,c-6,1520,10227
4908,4908.0,2021-05-30 14:57:16.508851+00:00,x,y,2021-06-09 11:00:00+00:00,2021-06-09 12:55:00+00:00,beta,True,20,0,b-69,4908,11716
290,290.0,2021-07-27 10:48:45.463928+00:00,x,y,2021-08-11 05:00:00+00:00,2021-08-11 06:55:00+00:00,beta,True,20,0,b-1,290,10400
907,907.0,2021-06-14 17:10:18.594492+00:00,x,y,2021-06-15 10:05:00+00:00,2021-06-15 12:05:00+00:00,alpha,True,15,1,a-7,907,8650
1508,1508.0,2021-06-24 18:59:04.697903+00:00,x,y,2021-07-11 14:00:00+00:00,2021-07-11 16:00:00+00:00,gamma,True,20,2,c-4,1508,10227
1100,1100.0,2021-01-04 09:30:22.541189+00:00,x,y,2021-01-20 11:00:00+00:00,2021-01-20 13:00:00+00:00,gamma,True,32,2,c-4,1100,10227
4793,4793.0,2021-07-14 18:59:56.297544+00:00,x,y,2021-08-19 04:00:00+00:00,2021-08-19 06:00:00+00:00,alpha,True,35,1,a-1,4793,10227
1408,1408.0,2021-08-25 11:30:20.720808+00:00,x,y,2021-09-15 13:00:00+00:00,2021-09-15 15:00:00+00:00,alpha,True,20,1,a-9,1408,10227
21,21.0,2021-08-15 13:54:08.766722+00:00,x,y,2021-08-17 07:00:00+00:00,2021-08-17 09:00:00+00:00,alpha,True,15,1,a-5,21,8739
3277,3277.0,2021-04-06 15:43:07.602481+00:00,x,y,2021-04-08 05:00:00+00:00,2021-04-08 06:55:00+00:00,beta,True,20,0,b-1,3277,8739
1597,1597.0,2021-07-01 13:18:47.365011+00:00,x,y,2021-07-31 14:00:00+00:00,2021-07-31 16:00:00+00:00,gamma,True,20,2,c-4,1597,8697
3715,3715.0,2021-06-28 14:06:03.138311+00:00,x,y,2021-07-04 14:00:00+00:00,2021-07-04 16:00:00+00:00,gamma,True,20,2,c-4,3715,8739
1621,1621.0,2021-08-28 10:54:57.190737+00:00,x,y,2021-09-14 05:30:00+00:00,2021-09-14 07:30:00+00:00,gamma,True,20,2,c-2,1621,8697
1029,1029.0,2021-07-15 13:43:06.634728+00:00,x,y,2021-08-03 13:00:00+00:00,2021-08-03 15:00:00+00:00,alpha,True,35,1,a-9,1029,10227
4327,4327.0,2021-05-18 16:24:13.242259+00:00,x,y,2021-05-20 05:00:00+00:00,2021-05-20 06:55:00+00:00,beta,True,20,0,b-1,4327,8739
196,196.0,2021-05-20 10:14:19.238900+00:00,x,y,2021-05-21 13:00:00+00:00,2021-05-21 15:00:00+00:00,alpha,True,35,1,a-5,196,8697
4895,4895.0,2021-03-08 12:05:45.277731+00:00,x,y,2021-03-27 05:00:00+00:00,2021-03-27 07:00:00+00:00,gamma,True,20,1,c-2,4895,10227
1775,1775.0,2021-06-19 10:36:59.519109+00:00,x,y,2021-07-04 14:00:00+00:00,2021-07-04 15:55:00+00:00,beta,True,40,0,b-9,1775,8697
3744,3744.0,2021-08-20 16:53:41.510724+00:00,x,y,2021-08-28 10:00:00+00:00,2021-08-28 12:00:00+00:00,gamma,True,20,2,c-2,3744,8739
3251,3251.0,2021-04-20 06:38:22.015990+00:00,x,y,2021-05-14 11:00:00+00:00,2021-05-14 12:55:00+00:00,beta,True,20,0,b-69,3251,8739
3665,3665.0,2021-06-17 20:04:54.026750+00:00,x,y,2021-07-05 10:00:00+00:00,2021-07-05 12:00:00+00:00,alpha,True,15,1,a-7,3665,10227
1032,1032.0,2021-08-08 14:40:54.325676+00:00,x,y,2021-08-25 10:00:00+00:00,2021-08-25 12:00:00+00:00,gamma,True,20,2,c-2,1032,10227
3552,3552.0,2021-08-07 18:43:47.955666+00:00,x,y,2021-08-31 07:00:00+00:00,2021-08-31 09:00:00+00:00,alpha,True,20,1,a-5,3552,8739
3791,3791.0,2021-02-12 15:27:18.816416+00:00,x,y,2021-03-18 05:00:00+00:00,2021-03-18 07:00:00+00:00,gamma,True,32,2,c-2,3791,8739
541,541.0,2021-02-16 20:44:07.981584+00:00,x,y,2021-02-28 05:15:00+00:00,2021-02-28 07:25:00+00:00,alpha,True,35,1,a-1,541,7400
1981,1981.0,2021-07-08 10:04:08.019124+00:00,x,y,2021-08-02 14:00:00+00:00,2021-08-02 15:55:00+00:00,beta,True,40,0,b-9,1981,8697
4474,4474.0,2021-04-18 13:42:01.263582+00:00,x,y,2021-05-17 14:00:00+00:00,2021-05-17 15:55:00+00:00,beta,True,40,0,b-9,4474,9900
3781,3781.0,2021-07-04 07:52:20.659155+00:00,x,y,2021-07-28 13:00:00+00:00,2021-07-28 15:00:00+00:00,alpha,True,35,1,a-9,3781,8739
778,778.0,2021-06-08 11:25:18.767250+00:00,x,y,2021-06-15 11:00:00+00:00,2021-06-15 13:00:00+00:00,gamma,True,20,1,c-4,778,8739
3497,3497.0,2021-02-03 15:19:01.819371+00:00,x,y,2021-02-27 13:00:00+00:00,2021-02-27 15:00:00+00:00,alpha,True,0,0,a-5,3497,8697
1473,1473.0,2021-08-06 04:47:30.432460+00:00,x,y,2021-08-19 16:00:00+00:00,2021-08-19 18:00:00+00:00,alpha,True,15,1,a-23,1473,8697
4404,4404.0,2021-08-06 04:50:53.752147+00:00,x,y,2021-08-15 13:00:00+00:00,2021-08-15 15:00:00+00:00,alpha,True,20,1,a-9,4404,8697
3310,3310.0,2021-08-11 08:10:53.095706+00:00,x,y,2021-08-26 10:35:00+00:00,2021-08-26 12:35:00+00:00,omega,True,20,1,d-3,3310,9900
574,574.0,2021-05-15 05:40:21.136548+00:00,x,y,2021-05-21 05:00:00+00:00,2021-05-21 06:55:00+00:00,beta,True,20,0,b-1,574,8697
1658,1658.0,2021-07-09 08:20:02.891561+00:00,x,y,2021-08-06 11:00:00+00:00,2021-08-06 12:55:00+00:00,beta,True,40,0,b-69,1658,9405
1251,1251.0,2021-07-08 08:38:02.182185+00:00,x,y,2021-07-08 10:00:00+00:00,2021-07-08 12:00:00+00:00,alpha,True,35,1,a-7,1251,9405
2055,2055.0,2021-01-16 22:04:45.492817+00:00,x,y,2021-01-20 11:00:00+00:00,2021-01-20 13:00:00+00:00,gamma,True,32,1,c-4,2055,8697
1315,1315.0,2021-03-13 13:02:49.028295+00:00,x,y,2021-03-23 05:00:00+00:00,2021-03-23 07:00:00+00:00,alpha,True,35,1,a-1,1315,8650
2907,2907.0,2021-05-25 22:20:53.541485+00:00,x,y,2021-05-28 05:00:00+00:00,2021-05-28 06:55:00+00:00,beta,True,20,0,b-1,2907,8697
92,92.0,2021-02-04 09:25:40.939593+00:00,x,y,2021-02-06 16:00:00+00:00,2021-02-06 18:10:00+00:00,alpha,True,20,1,a-7,92,8697
1330,1330.0,2021-02-11 05:26:13.744656+00:00,x,y,2021-02-22 16:00:00+00:00,2021-02-22 18:10:00+00:00,alpha,True,0,0,a-7,1330,11716
3333,3333.0,2021-06-12 18:13:13.032270+00:00,x,y,2021-06-26 17:00:00+00:00,2021-06-26 18:59:00+00:00,gamma,True,20,1,c-6,3333,9900
457,457.0,2021-06-16 19:53:36.474828+00:00,x,y,2021-06-29 04:00:00+00:00,2021-06-29 06:00:00+00:00,alpha,True,15,1,a-1,457,8739
1336,1336.0,2021-01-23 04:02:40.745088+00:00,x,y,2021-02-17 17:00:00+00:00,2021-02-17 18:59:00+00:00,gamma,True,32,1,c-6,1336,8697
1858,1858.0,2021-08-19 00:36:15.610229+00:00,x,y,2021-08-24 04:40:00+00:00,2021-08-24 06:40:00+00:00,omega,True,20,1,d-1,1858,8739
1369,1369.0,2021-04-26 18:58:10.409009+00:00,x,y,2021-04-27 11:00:00+00:00,2021-04-27 13:00:00+00:00,gamma,True,20,1,c-4,1369,8650
891,891.0,2021-06-30 14:51:04.163576+00:00,x,y,2021-07-01 09:45:00+00:00,2021-07-01 11:45:00+00:00,gamma,True,20,1,c-2,891,8739
1793,1793.0,2021-02-27 20:44:14.883186+00:00,x,y,2021-03-03 13:30:00+00:00,2021-03-03 15:40:00+00:00,alpha,True,15,1,a-5,1793,9877
4357,4357.0,2021-08-10 05:22:29.054558+00:00,x,y,2021-08-21 17:05:00+00:00,2021-08-21 19:05:00+00:00,omega,True,20,1,d-5,4357,8697
1925,1925.0,2021-07-19 04:56:38.608606+00:00,x,y,2021-07-21 09:45:00+00:00,2021-07-21 11:45:00+00:00,gamma,True,20,1,c-2,1925,8739
4332,4332.0,2021-07-09 16:11:42.112513+00:00,x,y,2021-07-13 17:00:00+00:00,2021-07-13 18:59:00+00:00,gamma,True,20,1,c-6,4332,9877
4981,4981.0,2021-07-31 08:58:04.477437+00:00,x,y,2021-08-03 04:00:00+00:00,2021-08-03 06:00:00+00:00,alpha,True,15,1,a-1,4981,8739
1631,1631.0,2021-04-04 17:12:46.838723+00:00,x,y,2021-04-10 15:30:00+00:00,2021-04-10 17:30:00+00:00,alpha,True,35,1,a-7,1631,10227
2828,2828.0,2021-03-04 11:42:07.753037+00:00,x,y,2021-03-31 13:30:00+00:00,2021-03-31 15:30:00+00:00,alpha,True,35,1,a-5,2828,8697
4054,4054.0,2021-06-15 17:34:42.218651+00:00,x,y,2021-06-18 13:30:00+00:00,2021-06-18 15:30:00+00:00,alpha,True,15,1,a-9,4054,8739
3121,3121.0,2021-08-11 02:55:09.683425+00:00,x,y,2021-08-11 04:40:00+00:00,2021-08-11 06:40:00+00:00,omega,True,20,1,d-1,3121,8650
1294,1294.0,2021-05-12 08:58:40.823566+00:00,x,y,2021-05-25 05:00:00+00:00,2021-05-25 07:00:00+00:00,gamma,True,20,2,c-2,1294,8650
309,309.0,2021-08-09 08:18:46.461786+00:00,x,y,2021-08-15 17:00:00+00:00,2021-08-15 18:59:00+00:00,gamma,True,20,1,c-6,309,13097
1282,1282.0,2021-07-25 16:39:53.582227+00:00,x,y,2021-07-29 10:00:00+00:00,2021-07-29 12:00:00+00:00,alpha,True,35,1,a-7,1282,8155
2261,2261.0,2021-02-25 20:06:01.710315+00:00,x,y,2021-03-05 05:00:00+00:00,2021-03-05 07:00:00+00:00,gamma,True,20,1,c-2,2261,8739
1366,1366.0,2021-05-27 20:09:01.880363+00:00,x,y,2021-06-02 13:00:00+00:00,2021-06-02 15:00:00+00:00,alpha,True,35,1,a-5,1366,8739
1690,1690.0,2021-06-13 04:39:58.319365+00:00,x,y,2021-06-15 14:00:00+00:00,2021-06-15 16:00:00+00:00,gamma,True,20,1,c-4,1690,8739
4169,4169.0,2021-05-11 05:32:02.582733+00:00,x,y,2021-05-17 17:00:00+00:00,2021-05-17 18:59:00+00:00,gamma,True,20,1,c-6,4169,10227
617,617.0,2021-03-14 14:42:30.644164+00:00,x,y,2021-03-23 15:30:00+00:00,2021-03-23 17:30:00+00:00,alpha,True,15,1,a-7,617,9900
1730,1730.0,2021-07-22 10:52:15.083283+00:00,x,y,2021-08-04 14:00:00+00:00,2021-08-04 16:00:00+00:00,gamma,True,20,1,c-4,1730,8739
4047,4047.0,2021-05-12 00:58:22.051918+00:00,x,y,2021-05-17 16:00:00+00:00,2021-05-17 18:00:00+00:00,alpha,True,35,1,a-7,4047,8650
4775,4775.0,2021-02-26 15:33:51.217362+00:00,x,y,2021-03-01 11:00:00+00:00,2021-03-01 13:00:00+00:00,gamma,True,20,1,c-4,4775,10227
2246,2246.0,2021-01-03 11:39:34.472074+00:00,x,y,2021-01-05 05:00:00+00:00,2021-01-05 07:00:00+00:00,gamma,True,32,1,c-2,2246,8650
1057,1057.0,2021-07-04 23:51:26.745685+00:00,x,y,2021-07-16 09:45:00+00:00,2021-07-16 11:45:00+00:00,gamma,True,20,2,c-2,1057,7400
1042,1042.0,2021-03-31 13:02:27.155779+00:00,x,y,2021-04-07 05:00:00+00:00,2021-04-07 07:00:00+00:00,gamma,True,20,1,c-2,1042,11742
2672,2672.0,2021-07-11 11:24:50.998896+00:00,x,y,2021-08-02 09:45:00+00:00,2021-08-02 11:45:00+00:00,gamma,True,20,2,c-2,2672,10160
3519,3519.0,2021-04-27 22:57:59.661601+00:00,x,y,2021-05-09 05:00:00+00:00,2021-05-09 07:00:00+00:00,gamma,True,20,1,c-2,3519,9877
2789,2789.0,2021-08-04 11:15:04.109704+00:00,x,y,2021-08-05 14:00:00+00:00,2021-08-05 16:00:00+00:00,gamma,True,20,1,c-4,2789,13097
410,410.0,2021-07-11 14:01:16.022484+00:00,x,y,2021-07-23 05:00:00+00:00,2021-07-23 06:55:00+00:00,beta,True,40,0,b-1,410,11716
4478,4478.0,2021-08-29 20:26:51.422483+00:00,x,y,2021-09-16 14:00:00+00:00,2021-09-16 15:55:00+00:00,beta,True,40,0,b-9,4478,10227
4871,4871.0,2021-04-27 18:13:02.822848+00:00,x,y,2021-05-10 11:00:00+00:00,2021-05-10 13:00:00+00:00,gamma,True,20,1,c-4,4871,11716
4563,4563.0,2021-06-01 16:12:25.201078+00:00,x,y,2021-06-21 10:00:00+00:00,2021-06-21 12:00:00+00:00,alpha,True,35,1,a-7,4563,11915
3083,3083.0,2021-04-25 13:00:16.098144+00:00,x,y,2021-04-26 05:00:00+00:00,2021-04-26 07:00:00+00:00,alpha,True,35,1,a-1,3083,10227
4874,4874.0,2021-02-20 14:38:13.476071+00:00,x,y,2021-04-09 11:00:00+00:00,2021-04-09 13:00:00+00:00,gamma,True,20,1,c-4,4874,8697
3071,3071.0,2021-08-07 15:46:42.522938+00:00,x,y,2021-08-21 07:00:00+00:00,2021-08-21 09:00:00+00:00,alpha,True,15,1,a-5,3071,8697
985,985.0,2021-08-21 18:20:42.130311+00:00,x,y,2021-08-31 17:00:00+00:00,2021-08-31 18:59:00+00:00,gamma,True,20,2,c-6,985,8697
3048,3048.0,2021-06-27 11:43:43.869788+00:00,x,y,2021-06-28 14:00:00+00:00,2021-06-28 16:00:00+00:00,gamma,True,20,2,c-4,3048,10227
3295,3295.0,2021-02-20 07:24:53.493620+00:00,x,y,2021-02-20 13:00:00+00:00,2021-02-20 15:00:00+00:00,alpha,True,35,1,a-5,3295,8155
4647,4647.0,2021-08-18 10:41:26.907332+00:00,x,y,2021-09-14 04:40:00+00:00,2021-09-14 06:40:00+00:00,omega,True,20,1,d-1,4647,8697
209,209.0,2021-05-20 18:57:21.949741+00:00,x,y,2021-06-26 05:00:00+00:00,2021-06-26 07:00:00+00:00,alpha,True,15,1,a-1,209,18156
1673,1673.0,2021-08-22 09:13:40.882361+00:00,x,y,2021-08-23 10:00:00+00:00,2021-08-23 12:00:00+00:00,alpha,True,20,1,a-7,1673,10227
1326,1326.0,2021-04-30 07:14:57.123655+00:00,x,y,2021-05-13 16:00:00+00:00,2021-05-13 18:00:00+00:00,alpha,True,35,1,a-7,1326,9655
4061,4061.0,2021-03-26 16:25:28.278255+00:00,x,y,2021-03-28 18:00:00+00:00,2021-03-28 19:55:00+00:00,beta,True,20,0,b-19,4061,14267
2365,2365.0,2021-08-19 19:05:13.385903+00:00,x,y,2021-09-08 04:40:00+00:00,2021-09-08 06:40:00+00:00,omega,True,20,1,d-1,2365,8739
4188,4188.0,2021-06-27 12:02:58.379407+00:00,x,y,2021-06-30 05:00:00+00:00,2021-06-30 06:55:00+00:00,beta,True,40,0,b-1,4188,8697
2378,2378.0,2021-06-28 07:11:13.902934+00:00,x,y,2021-07-12 17:00:00+00:00,2021-07-12 18:59:00+00:00,gamma,True,20,2,c-6,2378,8697
2139,2139.0,2021-07-25 00:02:51.387588+00:00,x,y,2021-08-03 16:00:00+00:00,2021-08-03 18:00:00+00:00,alpha,True,15,1,a-23,2139,8697
4229,4229.0,2021-04-06 14:14:13.921363+00:00,x,y,2021-04-09 11:00:00+00:00,2021-04-09 12:55:00+00:00,beta,True,20,0,b-69,4229,10227
4530,4530.0,2021-08-08 06:26:07.843857+00:00,x,y,2021-08-09 13:00:00+00:00,2021-08-09 15:00:00+00:00,alpha,True,15,1,a-9,4530,8697
3033,3033.0,2021-07-10 13:41:28.407947+00:00,x,y,2021-07-17 05:00:00+00:00,2021-07-17 06:55:00+00:00,beta,True,40,0,b-1,3033,10227
1986,1986.0,2021-03-25 15:39:49.531991+00:00,x,y,2021-04-11 13:30:00+00:00,2021-04-11 15:30:00+00:00,alpha,True,35,1,a-5,1986,10227
3619,3619.0,2021-06-24 15:22:38.222078+00:00,x,y,2021-07-03 17:00:00+00:00,2021-07-03 18:59:00+00:00,gamma,True,20,2,c-6,3619,10227
286,286.0,2021-08-11 16:57:21.377955+00:00,x,y,2021-09-12 16:00:00+00:00,2021-09-12 18:00:00+00:00,alpha,True,15,1,a-23,286,8739
4385,4385.0,2021-06-19 12:48:42.740212+00:00,x,y,2021-07-04 14:00:00+00:00,2021-07-04 15:55:00+00:00,beta,True,40,0,b-9,4385,8739
1132,1132.0,2021-03-29 12:55:28.957368+00:00,x,y,2021-04-03 05:00:00+00:00,2021-04-03 07:00:00+00:00,alpha,True,35,1,a-1,1132,8405
243,243.0,2021-08-04 08:36:19.179707+00:00,x,y,2021-08-21 04:00:00+00:00,2021-08-21 06:00:00+00:00,alpha,True,15,1,a-1,243,8739
1264,1264.0,2021-05-23 04:20:08.025924+00:00,x,y,2021-05-24 16:00:00+00:00,2021-05-24 18:00:00+00:00,alpha,True,15,1,a-7,1264,8739
2437,2437.0,2021-01-11 21:32:28.286060+00:00,x,y,2021-01-18 16:00:00+00:00,2021-01-18 18:10:00+00:00,alpha,True,0,0,a-7,2437,8155
1300,1300.0,2021-07-25 05:33:42.841522+00:00,x,y,2021-08-09 14:00:00+00:00,2021-08-09 16:00:00+00:00,gamma,True,20,1,c-4,1300,9877
4547,4547.0,2021-05-24 08:49:06.629001+00:00,x,y,2021-05-25 17:00:00+00:00,2021-05-25 18:59:00+00:00,gamma,True,20,1,c-6,4547,8395
2028,2028.0,2021-07-12 11:28:06.613846+00:00,x,y,2021-07-18 16:00:00+00:00,2021-07-18 18:00:00+00:00,alpha,True,35,1,a-23,2028,8697
4461,4461.0,2021-07-31 18:26:45.231024+00:00,x,y,2021-08-02 05:00:00+00:00,2021-08-02 06:55:00+00:00,beta,True,40,0,b-1,4461,9877
139,139.0,2021-02-10 18:01:17.922255+00:00,x,y,2021-02-11 16:00:00+00:00,2021-02-11 18:10:00+00:00,alpha,True,20,1,a-7,139,10227
1638,1638.0,2021-05-27 17:29:33.682155+00:00,x,y,2021-06-12 05:00:00+00:00,2021-06-12 07:00:00+00:00,gamma,True,20,1,c-2,1638,8739
1634,1634.0,2021-07-15 13:22:12.567011+00:00,x,y,2021-08-02 17:00:00+00:00,2021-08-02 18:59:00+00:00,gamma,True,20,2,c-6,1634,8697
4166,4166.0,2021-07-06 16:39:23.749330+00:00,x,y,2021-07-13 16:00:00+00:00,2021-07-13 18:00:00+00:00,alpha,True,15,1,a-23,4166,11410
548,548.0,2021-07-31 11:31:55.739003+00:00,x,y,2021-08-19 16:00:00+00:00,2021-08-19 18:00:00+00:00,alpha,True,15,1,a-23,548,9877
1221,1221.0,2021-08-09 13:48:56.941214+00:00,x,y,2021-08-16 07:00:00+00:00,2021-08-16 09:00:00+00:00,alpha,True,20,1,a-5,1221,8697
4111,4111.0,2021-08-20 23:50:17.773535+00:00,x,y,2021-08-23 08:00:00+00:00,2021-08-23 09:55:00+00:00,beta,True,40,0,b-73,4111,8739
781,781.0,2021-08-25 17:08:54.390872+00:00,x,y,2021-08-30 10:00:00+00:00,2021-08-30 12:00:00+00:00,gamma,True,20,1,c-2,781,10400
