Unnamed: 0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
4264,2021-07-09 15:47:06.699187+00:00,x,y,2021-08-07 17:00:00+00:00,2021-08-07 18:59:00+00:00,gamma,TRUE,20,2,c-6
4265,2021-05-31 19:21:05.901111+00:00,x,y,2021-07-04 04:00:00+00:00,2021-07-04 06:00:00+00:00,alpha,TRUE,15,1,a-1
4266,2021-08-14 04:56:30.928021+00:00,x,y,2021-08-15 05:30:00+00:00,2021-08-15 07:30:00+00:00,gamma,TRUE,20,2,c-2
4267,2021-07-09 13:30:04.667397+00:00,x,y,2021-07-31 17:00:00+00:00,2021-07-31 18:59:00+00:00,gamma,TRUE,20,2,c-6
4268,2021-08-12 10:30:50.771180+00:00,x,y,2021-08-29 11:00:00+00:00,2021-08-29 12:55:00+00:00,beta,TRUE,20,0,b-69
4269,2021-01-09 17:14:32.868585+00:00,x,y,2021-02-03 13:30:00+00:00,2021-02-03 15:40:00+00:00,alpha,TRUE,0,0,a-5
4270,2021-06-18 22:42:55.955926+00:00,x,y,2021-06-19 07:00:00+00:00,2021-06-19 09:00:00+00:00,alpha,TRUE,15,1,a-5
4271,2021-08-16 22:05:58.078751+00:00,x,y,2021-08-23 04:40:00+00:00,2021-08-23 06:40:00+00:00,omega,TRUE,20,1,d-1
4272,2021-07-05 18:23:39.434639+00:00,x,y,2021-07-12 11:00:00+00:00,2021-07-12 12:55:00+00:00,beta,TRUE,40,0,b-69
4273,2021-04-26 14:15:01.427325+00:00,x,y,2021-04-30 16:00:00+00:00,2021-04-30 18:00:00+00:00,alpha,TRUE,35,1,a-7
4274,2021-02-13 16:07:49.077175+00:00,x,y,2021-02-20 05:15:00+00:00,2021-02-20 07:25:00+00:00,alpha,TRUE,15,1,a-1
4275,2021-05-10 15:53:14.906941+00:00,x,y,2021-05-24 13:00:00+00:00,2021-05-24 15:00:00+00:00,alpha,TRUE,15,1,a-5
4276,2021-03-10 09:06:00.414369+00:00,x,y,2021-04-07 13:30:00+00:00,2021-04-07 15:30:00+00:00,alpha,TRUE,35,1,a-5
4277,2021-08-04 06:44:58.911435+00:00,x,y,2021-08-04 16:00:00+00:00,2021-08-04 18:00:00+00:00,alpha,TRUE,20,1,a-23
4278,2021-07-13 13:57:21.893881+00:00,x,y,2021-07-31 10:00:00+00:00,2021-07-31 12:00:00+00:00,alpha,TRUE,35,1,a-7
4279,2021-06-14 03:09:00.929878+00:00,x,y,2021-06-16 09:45:00+00:00,2021-06-16 11:45:00+00:00,gamma,TRUE,20,1,c-2
4280,2021-05-31 15:11:05.877821+00:00,x,y,2021-06-10 14:00:00+00:00,2021-06-10 15:55:00+00:00,beta,TRUE,20,0,b-9
4281,2021-08-09 12:41:19.349912+00:00,x,y,2021-08-22 10:00:00+00:00,2021-08-22 12:00:00+00:00,alpha,TRUE,20,1,a-7
4282,2021-08-10 05:46:12.116056+00:00,x,y,2021-08-19 16:00:00+00:00,2021-08-19 18:00:00+00:00,alpha,TRUE,20,1,a-23
4283,2021-05-14 03:50:28.738576+00:00,x,y,2021-06-09 11:00:00+00:00,2021-06-09 13:00:00+00:00,gamma,TRUE,20,2,c-4
4284,2021-08-13 09:20:44.388712+00:00,x,y,2021-09-05 17:00:00+00:00,2021-09-05 18:59:00+00:00,gamma,TRUE,20,2,c-6
4285,2021-06-27 06:45:36.991483+00:00,x,y,2021-07-28 14:00:00+00:00,2021-07-28 15:55:00+00:00,beta,TRUE,40,0,b-9
4286,2021-04-23 15:33:54.154861+00:00,x,y,2021-05-31 05:00:00+00:00,2021-05-31 07:00:00+00:00,alpha,TRUE,35,1,a-1
4287,2021-02-03 20:01:52.847836+00:00,x,y,2021-02-07 14:00:00+00:00,2021-02-07 15:55:00+00:00,beta,TRUE,35,0,b-9
4288,2021-08-03 06:24:32.398340+00:00,x,y,2021-08-03 10:00:00+00:00,2021-08-03 12:00:00+00:00,gamma,TRUE,20,2,c-2
4289,2021-05-16 04:41:38.823658+00:00,x,y,2021-06-13 11:00:00+00:00,2021-06-13 13:00:00+00:00,gamma,TRUE,20,1,c-4
4290,2021-07-15 17:21:28.473183+00:00,x,y,2021-08-01 10:00:00+00:00,2021-08-01 12:00:00+00:00,alpha,TRUE,35,1,a-7
4291,2021-05-21 06:59:25.223347+00:00,x,y,2021-05-31 11:00:00+00:00,2021-05-31 13:00:00+00:00,gamma,TRUE,20,1,c-4
4292,2021-04-21 00:29:43.024896+00:00,x,y,2021-04-21 05:00:00+00:00,2021-04-21 07:00:00+00:00,alpha,TRUE,15,1,a-1
4293,2021-01-17 20:16:53.156481+00:00,x,y,2021-02-22 17:00:00+00:00,2021-02-22 18:59:00+00:00,gamma,TRUE,0,0,c-6
4294,2021-07-23 08:24:22.409137+00:00,x,y,2021-07-24 14:00:00+00:00,2021-07-24 15:55:00+00:00,beta,TRUE,40,0,b-9
4295,2021-06-18 15:58:35.590175+00:00,x,y,2021-07-04 04:00:00+00:00,2021-07-04 06:00:00+00:00,alpha,TRUE,35,1,a-1
4296,2021-08-17 04:13:45.451169+00:00,x,y,2021-08-17 07:00:00+00:00,2021-08-17 09:00:00+00:00,alpha,TRUE,15,1,a-5
4297,2021-07-02 10:50:15.899530+00:00,x,y,2021-07-09 09:45:00+00:00,2021-07-09 11:45:00+00:00,gamma,TRUE,20,1,c-2
4298,2021-06-17 17:47:35.392338+00:00,x,y,2021-06-24 16:00:00+00:00,2021-06-24 18:00:00+00:00,alpha,TRUE,35,1,a-23
4299,2021-05-10 15:16:05.535081+00:00,x,y,2021-05-16 05:00:00+00:00,2021-05-16 07:00:00+00:00,alpha,TRUE,35,1,a-1
4300,2021-08-12 11:59:02.509134+00:00,x,y,2021-08-22 11:00:00+00:00,2021-08-22 12:55:00+00:00,beta,TRUE,40,0,b-69
4301,2021-04-11 15:04:44.859488+00:00,x,y,2021-04-12 05:00:00+00:00,2021-04-12 07:00:00+00:00,alpha,TRUE,15,1,a-1
4302,2021-08-18 10:51:11.243291+00:00,x,y,2021-09-09 04:00:00+00:00,2021-09-09 06:00:00+00:00,alpha,TRUE,15,1,a-1
4303,2021-03-05 10:16:28.058193+00:00,x,y,2021-03-11 17:00:00+00:00,2021-03-11 18:59:00+00:00,gamma,TRUE,20,2,c-6
4304,2021-02-11 03:52:40.647477+00:00,x,y,2021-02-15 13:00:00+00:00,2021-02-15 15:00:00+00:00,alpha,TRUE,0,0,a-5
4305,2021-04-17 08:46:22.472015+00:00,x,y,2021-04-20 13:30:00+00:00,2021-04-20 15:30:00+00:00,alpha,TRUE,15,1,a-5
4306,2021-08-25 07:24:07.982554+00:00,x,y,2021-08-26 10:35:00+00:00,2021-08-26 12:35:00+00:00,omega,TRUE,20,1,d-3
4307,2021-08-17 23:50:06.934261+00:00,x,y,2021-08-23 14:00:00+00:00,2021-08-23 16:00:00+00:00,gamma,TRUE,20,2,c-4
4308,2021-07-02 21:02:10.317220+00:00,x,y,2021-07-17 10:00:00+00:00,2021-07-17 12:00:00+00:00,alpha,TRUE,15,1,a-7
4309,2021-07-11 12:07:18.182905+00:00,x,y,2021-07-25 07:00:00+00:00,2021-07-25 09:00:00+00:00,alpha,TRUE,15,1,a-5
4310,2021-02-28 06:22:59.249246+00:00,x,y,2021-03-28 08:00:00+00:00,2021-03-28 09:55:00+00:00,beta,TRUE,20,0,b-67
4311,2021-07-07 07:09:59.400125+00:00,x,y,2021-07-28 16:00:00+00:00,2021-07-28 18:00:00+00:00,alpha,TRUE,35,1,a-23
4312,2021-06-18 02:10:22.029534+00:00,x,y,2021-06-23 13:00:00+00:00,2021-06-23 15:00:00+00:00,alpha,TRUE,35,1,a-9
4313,2021-06-04 05:14:16.827411+00:00,x,y,2021-06-13 10:00:00+00:00,2021-06-13 12:00:00+00:00,alpha,TRUE,15,1,a-7
4314,2021-04-20 14:50:14.296979+00:00,x,y,2021-06-02 11:00:00+00:00,2021-06-02 13:00:00+00:00,gamma,TRUE,20,2,c-4
4315,2021-08-19 13:43:33.496562+00:00,x,y,2021-08-29 14:00:00+00:00,2021-08-29 15:55:00+00:00,beta,TRUE,40,0,b-9
4316,2021-08-29 08:08:01.982216+00:00,x,y,2021-09-04 13:00:00+00:00,2021-09-04 15:00:00+00:00,alpha,TRUE,20,1,a-9
4317,2021-01-02 15:48:30.847175+00:00,x,y,2021-01-07 11:00:00+00:00,2021-01-07 13:00:00+00:00,gamma,TRUE,32,2,c-4
4318,2021-07-08 08:33:50.784172+00:00,x,y,2021-08-01 10:00:00+00:00,2021-08-01 12:00:00+00:00,alpha,TRUE,15,1,a-7
4319,2021-02-10 17:43:09.909686+00:00,x,y,2021-03-04 13:30:00+00:00,2021-03-04 15:40:00+00:00,alpha,TRUE,0,0,a-5
4320,2021-03-09 15:28:59.640305+00:00,x,y,2021-04-06 11:00:00+00:00,2021-04-06 13:00:00+00:00,gamma,TRUE,20,2,c-4
4321,2021-08-24 19:08:39.571394+00:00,x,y,2021-09-30 14:00:00+00:00,2021-09-30 16:00:00+00:00,gamma,TRUE,20,2,c-4
4322,2021-08-07 22:32:28.546677+00:00,x,y,2021-08-18 17:05:00+00:00,2021-08-18 19:05:00+00:00,omega,TRUE,20,1,d-5
4323,2021-04-22 07:43:57.220705+00:00,x,y,2021-05-03 11:00:00+00:00,2021-05-03 13:00:00+00:00,gamma,TRUE,20,2,c-4
4324,2021-07-07 15:00:51.856462+00:00,x,y,2021-07-16 09:45:00+00:00,2021-07-16 11:45:00+00:00,gamma,TRUE,20,1,c-2
4325,2021-08-07 11:58:23.558567+00:00,x,y,2021-08-13 04:40:00+00:00,2021-08-13 06:40:00+00:00,omega,TRUE,20,1,d-1
4326,2021-03-08 17:49:58.943876+00:00,x,y,2021-03-30 05:00:00+00:00,2021-03-30 07:00:00+00:00,gamma,TRUE,20,2,c-2
4327,2021-05-18 16:24:13.242259+00:00,x,y,2021-05-20 05:00:00+00:00,2021-05-20 06:55:00+00:00,beta,TRUE,20,0,b-1
4328,2021-03-30 17:53:11.775738+00:00,x,y,2021-03-31 05:00:00+00:00,2021-03-31 06:55:00+00:00,beta,TRUE,20,0,b-1
4329,2021-02-16 18:56:27.881295+00:00,x,y,2021-02-19 17:00:00+00:00,2021-02-19 18:59:00+00:00,gamma,TRUE,20,1,c-6
4330,2021-05-29 16:33:59.862779+00:00,x,y,2021-06-22 13:00:00+00:00,2021-06-22 15:00:00+00:00,alpha,TRUE,35,1,a-5
4331,2021-02-14 13:55:43.455104+00:00,x,y,2021-02-22 11:00:00+00:00,2021-02-22 13:00:00+00:00,gamma,TRUE,32,1,c-4
4332,2021-07-09 16:11:42.112513+00:00,x,y,2021-07-13 17:00:00+00:00,2021-07-13 18:59:00+00:00,gamma,TRUE,20,1,c-6
4333,2021-07-29 13:19:52.495595+00:00,x,y,2021-08-04 14:00:00+00:00,2021-08-04 16:00:00+00:00,gamma,TRUE,20,1,c-4
4334,2021-05-22 23:26:18.765447+00:00,x,y,2021-05-24 05:00:00+00:00,2021-05-24 07:00:00+00:00,gamma,TRUE,20,1,c-2
4335,2021-04-21 08:36:53.101378+00:00,x,y,2021-05-08 16:00:00+00:00,2021-05-08 18:00:00+00:00,alpha,TRUE,15,1,a-7
4336,2021-07-05 10:47:15.632380+00:00,x,y,2021-08-12 14:00:00+00:00,2021-08-12 16:00:00+00:00,gamma,TRUE,20,2,c-4
4337,2021-08-07 19:56:30.880071+00:00,x,y,2021-08-19 17:00:00+00:00,2021-08-19 18:59:00+00:00,gamma,TRUE,20,2,c-6
4338,2021-02-22 08:29:43.479466+00:00,x,y,2021-03-28 17:00:00+00:00,2021-03-28 18:59:00+00:00,gamma,TRUE,20,2,c-6
4339,2021-06-18 16:01:13.803055+00:00,x,y,2021-08-17 07:00:00+00:00,2021-08-17 09:00:00+00:00,alpha,TRUE,35,1,a-5
4340,2021-02-08 14:34:42.893556+00:00,x,y,2021-03-17 17:00:00+00:00,2021-03-17 18:59:00+00:00,gamma,TRUE,32,1,c-6
4341,2021-08-07 22:11:42.161172+00:00,x,y,2021-08-09 10:00:00+00:00,2021-08-09 12:00:00+00:00,gamma,TRUE,20,1,c-2
4342,2021-05-21 05:10:59.239831+00:00,x,y,2021-05-23 14:00:00+00:00,2021-05-23 15:55:00+00:00,beta,TRUE,40,0,b-9
4343,2021-05-01 11:58:07.020286+00:00,x,y,2021-05-10 05:00:00+00:00,2021-05-10 06:55:00+00:00,beta,TRUE,40,0,b-1
4344,2021-08-04 13:32:59.809158+00:00,x,y,2021-08-09 11:00:00+00:00,2021-08-09 12:55:00+00:00,beta,TRUE,40,0,b-69
4345,2021-03-26 16:17:11.240442+00:00,x,y,2021-03-29 17:00:00+00:00,2021-03-29 18:59:00+00:00,gamma,TRUE,20,1,c-6
4346,2021-05-14 17:37:40.763562+00:00,x,y,2021-05-16 13:00:00+00:00,2021-05-16 15:00:00+00:00,alpha,TRUE,15,1,a-5
4347,2021-08-10 23:01:39.547591+00:00,x,y,2021-08-20 10:00:00+00:00,2021-08-20 12:00:00+00:00,gamma,TRUE,20,1,c-2
4348,2021-07-22 02:04:49.885332+00:00,x,y,2021-10-01 07:00:00+00:00,2021-10-01 09:00:00+00:00,alpha,TRUE,35,1,a-5
4349,2021-08-15 12:38:43.389746+00:00,x,y,2021-10-11 10:35:00+00:00,2021-10-11 12:35:00+00:00,omega,TRUE,20,1,d-3
4350,2021-01-23 17:16:45.453950+00:00,x,y,2021-02-22 16:00:00+00:00,2021-02-22 17:55:00+00:00,beta,TRUE,20,0,b-19
4351,2021-06-23 19:03:23.499102+00:00,x,y,2021-07-06 11:00:00+00:00,2021-07-06 12:55:00+00:00,beta,TRUE,20,0,b-69
4352,2021-07-29 19:30:12.946762+00:00,x,y,2021-08-01 04:00:00+00:00,2021-08-01 06:00:00+00:00,alpha,TRUE,15,1,a-1
4353,2021-06-30 06:54:17.670378+00:00,x,y,2021-07-04 13:00:00+00:00,2021-07-04 15:00:00+00:00,alpha,TRUE,15,1,a-9
4354,2021-02-24 08:51:44.299481+00:00,x,y,2021-03-10 13:30:00+00:00,2021-03-10 15:40:00+00:00,alpha,TRUE,35,1,a-5
4355,2021-06-15 00:13:51.510177+00:00,x,y,2021-06-16 09:45:00+00:00,2021-06-16 11:45:00+00:00,gamma,TRUE,20,2,c-2
4356,2021-07-26 02:18:50.210477+00:00,x,y,2021-07-26 10:00:00+00:00,2021-07-26 12:00:00+00:00,alpha,TRUE,35,1,a-7
4357,2021-08-10 05:22:29.054558+00:00,x,y,2021-08-21 17:05:00+00:00,2021-08-21 19:05:00+00:00,omega,TRUE,20,1,d-5
4358,2021-01-28 20:55:15.207593+00:00,x,y,2021-03-08 16:00:00+00:00,2021-03-08 18:10:00+00:00,alpha,TRUE,20,1,a-7
4359,2021-05-16 06:20:33.894328+00:00,x,y,2021-05-16 10:00:00+00:00,2021-05-16 12:00:00+00:00,alpha,TRUE,15,1,a-9
4360,2021-08-29 11:49:10.983873+00:00,x,y,2021-09-03 11:00:00+00:00,2021-09-03 13:00:00+00:00,gamma,TRUE,20,1,c-4
4361,2021-07-05 00:55:41.992798+00:00,x,y,2021-07-05 14:00:00+00:00,2021-07-05 16:00:00+00:00,gamma,TRUE,20,1,c-4
4362,2021-07-29 15:43:22.575905+00:00,x,y,2021-08-01 16:00:00+00:00,2021-08-01 18:00:00+00:00,alpha,TRUE,35,1,a-23
4363,2021-04-21 12:18:38.945636+00:00,x,y,2021-05-16 11:00:00+00:00,2021-05-16 13:00:00+00:00,gamma,TRUE,20,1,c-4
4364,2021-08-11 16:46:04.395180+00:00,x,y,2021-08-25 10:00:00+00:00,2021-08-25 12:00:00+00:00,alpha,TRUE,20,1,a-7
4365,2021-08-24 16:08:29.858840+00:00,x,y,2021-08-30 16:00:00+00:00,2021-08-30 18:00:00+00:00,alpha,TRUE,15,1,a-23
4366,2021-08-12 06:09:33.615736+00:00,x,y,2021-08-28 04:00:00+00:00,2021-08-28 06:00:00+00:00,alpha,TRUE,20,1,a-1
4367,2021-04-21 09:56:00.404518+00:00,x,y,2021-07-31 05:00:00+00:00,2021-07-31 07:00:00+00:00,alpha,TRUE,35,1,a-1
4368,2021-06-25 08:56:40.666686+00:00,x,y,2021-06-29 16:00:00+00:00,2021-06-29 18:00:00+00:00,alpha,TRUE,35,1,a-23
4369,2021-07-08 09:37:36.832976+00:00,x,y,2021-07-18 14:00:00+00:00,2021-07-18 16:00:00+00:00,gamma,TRUE,20,2,c-4
4370,2021-04-25 15:05:27.286514+00:00,x,y,2021-04-30 17:00:00+00:00,2021-04-30 18:59:00+00:00,gamma,TRUE,20,1,c-6
4371,2021-03-08 17:23:59.169835+00:00,x,y,2021-03-26 11:00:00+00:00,2021-03-26 12:55:00+00:00,beta,TRUE,20,0,b-69
4372,2021-04-20 17:26:45.887079+00:00,x,y,2021-04-29 14:00:00+00:00,2021-04-29 15:55:00+00:00,beta,TRUE,20,0,b-9
4373,2021-07-07 22:06:57.533516+00:00,x,y,2021-07-21 04:00:00+00:00,2021-07-21 06:00:00+00:00,alpha,TRUE,15,1,a-1
4374,2021-03-31 10:26:50.165798+00:00,x,y,2021-05-17 05:00:00+00:00,2021-05-17 07:00:00+00:00,gamma,TRUE,20,1,c-2
4375,2021-08-06 17:07:50.283462+00:00,x,y,2021-09-19 11:00:00+00:00,2021-09-19 12:55:00+00:00,beta,TRUE,20,0,b-69
4376,2021-04-20 16:07:20.956561+00:00,x,y,2021-05-01 05:00:00+00:00,2021-05-01 07:00:00+00:00,alpha,TRUE,35,1,a-1
4377,2021-08-17 17:29:30.456161+00:00,x,y,2021-08-24 14:00:00+00:00,2021-08-24 15:55:00+00:00,beta,TRUE,40,0,b-9
4378,2021-07-12 07:24:57.669685+00:00,x,y,2021-07-19 13:00:00+00:00,2021-07-19 15:00:00+00:00,alpha,TRUE,35,1,a-9
4379,2021-01-14 07:12:25.340577+00:00,x,y,2021-01-22 05:00:00+00:00,2021-01-22 07:00:00+00:00,gamma,TRUE,32,2,c-2
4380,2021-03-09 11:32:51.186226+00:00,x,y,2021-03-28 17:00:00+00:00,2021-03-28 18:59:00+00:00,gamma,TRUE,20,2,c-6
4381,2021-06-30 12:26:55.959985+00:00,x,y,2021-07-01 13:00:00+00:00,2021-07-01 15:00:00+00:00,alpha,TRUE,35,1,a-9
4382,2021-03-12 14:43:30.031921+00:00,x,y,2021-03-19 05:00:00+00:00,2021-03-19 07:00:00+00:00,gamma,TRUE,20,1,c-2
4383,2021-06-13 11:51:21.600547+00:00,x,y,2021-06-30 14:00:00+00:00,2021-06-30 15:55:00+00:00,beta,TRUE,20,0,b-9
4384,2021-05-05 07:37:45.392918+00:00,x,y,2021-05-07 17:00:00+00:00,2021-05-07 18:59:00+00:00,gamma,TRUE,20,2,c-6
4385,2021-06-19 12:48:42.740212+00:00,x,y,2021-07-04 14:00:00+00:00,2021-07-04 15:55:00+00:00,beta,TRUE,40,0,b-9
4386,2021-07-19 18:04:26.129460+00:00,x,y,2021-08-15 10:00:00+00:00,2021-08-15 12:00:00+00:00,alpha,TRUE,35,1,a-7
4387,2021-08-21 15:08:22.158688+00:00,x,y,2021-09-01 05:00:00+00:00,2021-09-01 06:55:00+00:00,beta,TRUE,20,0,b-1
4388,2021-01-29 14:22:32.420227+00:00,x,y,2021-02-26 16:00:00+00:00,2021-02-26 18:10:00+00:00,alpha,TRUE,20,1,a-7
4389,2021-06-15 14:17:11.698245+00:00,x,y,2021-08-13 14:00:00+00:00,2021-08-13 16:00:00+00:00,gamma,TRUE,20,1,c-4
4390,2021-07-03 13:01:38.755472+00:00,x,y,2021-07-13 10:00:00+00:00,2021-07-13 12:00:00+00:00,alpha,TRUE,35,1,a-7
4391,2021-01-17 02:16:55.040764+00:00,x,y,2021-02-05 16:00:00+00:00,2021-02-05 18:10:00+00:00,alpha,TRUE,20,1,a-7
4392,2021-08-19 05:43:01.093384+00:00,x,y,2021-09-26 16:00:00+00:00,2021-09-26 18:00:00+00:00,alpha,TRUE,15,1,a-23
4393,2021-07-22 22:59:15.328049+00:00,x,y,2021-07-25 17:00:00+00:00,2021-07-25 18:59:00+00:00,gamma,TRUE,20,1,c-6
4394,2021-08-13 17:29:17.595109+00:00,x,y,2022-03-23 13:00:00+00:00,2022-03-23 15:00:00+00:00,alpha,TRUE,15,1,a-9
4395,2021-06-05 15:03:34.338093+00:00,x,y,2021-07-10 07:00:00+00:00,2021-07-10 09:00:00+00:00,alpha,TRUE,35,1,a-5
4396,2021-06-07 08:13:39.759173+00:00,x,y,2021-06-11 05:00:00+00:00,2021-06-11 07:00:00+00:00,alpha,TRUE,35,1,a-1
4397,2021-07-14 03:58:30.676162+00:00,x,y,2021-07-24 09:45:00+00:00,2021-07-24 11:45:00+00:00,gamma,TRUE,20,1,c-2
4398,2021-07-02 21:51:06.150582+00:00,x,y,2021-07-20 09:45:00+00:00,2021-07-20 11:45:00+00:00,gamma,TRUE,20,1,c-2
4399,2021-08-05 06:08:22.772354+00:00,x,y,2021-08-21 17:05:00+00:00,2021-08-21 19:05:00+00:00,omega,TRUE,20,1,d-5
4400,2021-08-10 20:57:25.126660+00:00,x,y,2021-08-11 13:00:00+00:00,2021-08-11 15:00:00+00:00,alpha,TRUE,20,1,a-9
4401,2021-07-31 03:53:06.616284+00:00,x,y,2021-08-04 10:00:00+00:00,2021-08-04 12:00:00+00:00,gamma,TRUE,20,1,c-2
4402,2021-07-29 21:44:22.064074+00:00,x,y,2021-07-31 16:00:00+00:00,2021-07-31 18:00:00+00:00,alpha,TRUE,35,1,a-23
4403,2021-06-17 17:46:13.271041+00:00,x,y,2021-06-18 14:00:00+00:00,2021-06-18 16:00:00+00:00,gamma,TRUE,20,2,c-4
4404,2021-08-06 04:50:53.752147+00:00,x,y,2021-08-15 13:00:00+00:00,2021-08-15 15:00:00+00:00,alpha,TRUE,20,1,a-9
4405,2021-08-23 10:49:10.999506+00:00,x,y,2021-09-06 04:00:00+00:00,2021-09-06 06:00:00+00:00,alpha,TRUE,20,1,a-1
4406,2021-05-17 17:07:33.969481+00:00,x,y,2021-06-01 05:00:00+00:00,2021-06-01 07:00:00+00:00,gamma,TRUE,20,2,c-2
4407,2021-08-23 18:24:08.734609+00:00,x,y,2021-08-27 17:00:00+00:00,2021-08-27 18:59:00+00:00,gamma,TRUE,20,1,c-6
4408,2021-04-02 06:01:27.014417+00:00,x,y,2021-05-16 11:00:00+00:00,2021-05-16 12:55:00+00:00,beta,TRUE,40,0,b-69
4409,2021-06-12 16:43:34.967932+00:00,x,y,2021-06-14 09:45:00+00:00,2021-06-14 11:45:00+00:00,gamma,TRUE,20,1,c-2
4410,2021-08-09 19:33:59.731373+00:00,x,y,2021-08-22 11:00:00+00:00,2021-08-22 12:55:00+00:00,beta,TRUE,40,0,b-69
4411,2021-07-28 01:31:51.498891+00:00,x,y,2021-08-13 05:00:00+00:00,2021-08-13 06:55:00+00:00,beta,TRUE,20,0,b-1
4412,2021-02-10 08:29:07.354069+00:00,x,y,2021-02-21 13:00:00+00:00,2021-02-21 15:00:00+00:00,alpha,TRUE,0,0,a-5
4413,2021-08-06 07:26:02.548340+00:00,x,y,2021-08-12 16:00:00+00:00,2021-08-12 18:00:00+00:00,alpha,TRUE,15,1,a-23
4414,2021-08-23 08:09:02.672617+00:00,x,y,2021-09-05 11:00:00+00:00,2021-09-05 12:55:00+00:00,beta,TRUE,40,0,b-69
4415,2021-07-31 17:01:08.709545+00:00,x,y,2021-08-04 07:00:00+00:00,2021-08-04 09:00:00+00:00,alpha,TRUE,35,1,a-5
4416,2021-06-27 22:23:36.897868+00:00,x,y,2021-08-10 14:00:00+00:00,2021-08-10 15:55:00+00:00,beta,TRUE,20,0,b-9
4417,2021-01-25 13:00:25.518038+00:00,x,y,2021-03-12 05:15:00+00:00,2021-03-12 07:25:00+00:00,alpha,TRUE,20,1,a-1
4418,2021-06-14 10:35:57.789928+00:00,x,y,2021-07-23 14:00:00+00:00,2021-07-23 15:55:00+00:00,beta,TRUE,20,0,b-9
4419,2021-01-14 09:03:32.706000+00:00,x,y,2021-02-08 14:00:00+00:00,2021-02-08 15:55:00+00:00,beta,FALSE,20,0,b-9
4420,2021-02-22 09:42:53.124565+00:00,x,y,2021-03-03 16:00:00+00:00,2021-03-03 18:10:00+00:00,alpha,TRUE,15,1,a-7
4421,2021-03-28 09:27:09.539975+00:00,x,y,2021-04-09 17:00:00+00:00,2021-04-09 18:59:00+00:00,gamma,TRUE,20,1,c-6
4422,2021-03-03 14:21:47.717486+00:00,x,y,2021-03-19 13:30:00+00:00,2021-03-19 15:30:00+00:00,alpha,TRUE,15,1,a-5
4423,2021-06-05 04:53:45.409472+00:00,x,y,2021-06-07 10:05:00+00:00,2021-06-07 12:00:00+00:00,alpha,TRUE,35,1,a-7
4424,2020-12-31 14:57:34.181819+00:00,x,y,2021-01-04 11:00:00+00:00,2021-01-04 13:00:00+00:00,gamma,TRUE,32,1,c-4
4425,2021-06-09 18:18:39.441748+00:00,x,y,2021-06-15 10:00:00+00:00,2021-06-15 12:00:00+00:00,alpha,TRUE,15,1,a-7
4426,2021-02-23 14:34:24.771406+00:00,x,y,2021-03-20 13:30:00+00:00,2021-03-20 15:40:00+00:00,alpha,TRUE,35,1,a-5
4427,2021-05-19 12:24:47.915558+00:00,x,y,2021-05-24 13:00:00+00:00,2021-05-24 15:00:00+00:00,alpha,TRUE,35,1,a-5
4428,2021-01-14 10:46:18.876534+00:00,x,y,2021-03-10 05:00:00+00:00,2021-03-10 07:00:00+00:00,gamma,TRUE,32,1,c-2
4429,2021-07-17 07:15:27.693055+00:00,x,y,2021-07-18 14:00:00+00:00,2021-07-18 15:55:00+00:00,beta,TRUE,40,0,b-9
4430,2021-04-19 08:00:14.776565+00:00,x,y,2021-06-14 14:00:00+00:00,2021-06-14 15:55:00+00:00,beta,TRUE,20,0,b-9
4431,2021-07-30 09:05:04.630537+00:00,x,y,2021-08-09 17:00:00+00:00,2021-08-09 18:59:00+00:00,gamma,TRUE,20,1,c-6
4432,2021-07-21 18:48:10.731953+00:00,x,y,2021-07-26 16:00:00+00:00,2021-07-26 18:00:00+00:00,alpha,TRUE,15,1,a-23
4433,2021-04-19 19:20:42.092817+00:00,x,y,2021-04-27 11:00:00+00:00,2021-04-27 13:00:00+00:00,gamma,TRUE,0,0,c-4
4434,2021-03-11 03:06:35.723869+00:00,x,y,2021-03-17 05:00:00+00:00,2021-03-17 07:00:00+00:00,alpha,TRUE,35,1,a-1
4435,2021-07-26 13:10:28.687665+00:00,x,y,2021-07-29 13:00:00+00:00,2021-07-29 15:00:00+00:00,alpha,TRUE,15,1,a-9
4436,2021-08-27 07:14:52.982186+00:00,x,y,2021-12-19 05:30:00+00:00,2021-12-19 07:30:00+00:00,gamma,TRUE,20,1,c-2
4437,2021-08-20 12:02:14.512118+00:00,x,y,2021-08-26 10:00:00+00:00,2021-08-26 12:00:00+00:00,alpha,TRUE,15,1,a-7
4438,2021-08-24 06:22:15.158627+00:00,x,y,2021-08-29 10:00:00+00:00,2021-08-29 12:00:00+00:00,alpha,TRUE,15,1,a-7
4439,2021-01-16 00:19:11.767587+00:00,x,y,2021-01-21 05:00:00+00:00,2021-01-21 07:00:00+00:00,gamma,TRUE,32,1,c-2
4440,2021-08-23 22:41:40.176029+00:00,x,y,2021-09-11 13:00:00+00:00,2021-09-11 15:00:00+00:00,alpha,TRUE,20,1,a-9
4441,2021-06-21 17:22:57.510461+00:00,x,y,2021-06-24 16:00:00+00:00,2021-06-24 18:00:00+00:00,alpha,TRUE,15,1,a-23
4442,2021-05-12 09:15:49.367814+00:00,x,y,2021-05-20 05:00:00+00:00,2021-05-20 07:00:00+00:00,alpha,TRUE,35,1,a-1
